9.9321 -2.5657 -2.1111 -7.6384 0 0 0
10.023 0.43086 12.702 9.1058 0 0 0
10.467 -4.8556 12.09 0.99618 0 0 0
8.9702 17.56 7.1979 0.63312 0 0 0
10.515 3.4818 -11.512 -6.3521 0 0 0
9.8539 -10.78 11.6 -7.4571 0 0 0
9.5162 -13.172 -8.1974 -1.6232 0 0 0
9.7259 16.935 -1.4851 -6.6411 0 0 0
11.603 19.19 -0.68886 -4.3493 0 0 0
9.5554 -3.6512 3.7321 -9.1817 0 0 0
10.443 8.4486 -10.088 -11.524 0 0 0
9.2589 -7.2489 -2.8271 0.28957 0 0 0
6.9708 -9.5007 10.595 -13.231 0 0 0
10.934 9.2132 -0.40442 2.7872 0 0 0
8.4349 -1.646 18.461 0.7036 0 0 0
10.041 -10.736 -0.37468 4.1858 0 0 0
10.426 -4.1794 -5.1855 18.405 0 0 0
7.7416 15.407 10.541 4.2518 0 0 0
8.3358 -9.5252 -5.7909 5.9689 0 0 0
8.3298 8.8491 -14.106 3.4065 0 0 0
9.9956 11.162 7.1373 12.097 0 0 0
11.006 -6.6335 7.4998 -10.464 0 0 0
8.6782 9.763 0.00078324 -0.70093 0 0 0
10.911 4.3947 4.5916 13.632 0 0 0
10.93 3.0689 -12.533 -7.9482 0 0 0
11.192 -18.853 -0.13483 -4.4326 0 0 0
11.02 8.5078 0.017073 -1.0466 0 0 0
7.5137 7.2789 -17.048 -6.4368 0 0 0
10.08 -16.131 7.5233 5.7928 0 0 0
10.858 -14.005 4.5576 0.5032 0 0 0
10.826 5.9597 11.467 -1.4104 0 0 0
9.8528 13.013 -12.652 -6.164 0 0 0
8.7294 -4.3625 12.936 8.868 0 0 0
8.9851 -4.0297 1.053 -3.2551 0 0 0
10.302 5.1189 -8.0435 -2.4033 0 0 0
7.8679 19.363 -3.3344 -2.944 0 0 0
9.7461 -12.075 -0.32883 -5.1169 0 0 0
12.178 16.813 -9.69 2.302 0 0 0
8.6019 -3.0866 1.8919 17.417 0 0 0
9.727 19.322 -2.0502 1.9058 0 0 0
10.665 1.5651 7.8999 6.0972 0 0 0
9.2159 -14.879 13.34 -0.53289 0 0 0
9.3955 2.448 15.16 4.3355 0 0 0
9.0953 -5.2433 -1.516 18.534 0 0 0
9.1392 14.221 4.0716 -3.3309 0 0 0
8.943 -2.8699 -0.71168 -15.009 0 0 0
10.192 -10.952 -3.8617 2.7025 0 0 0
9.0953 -8.3824 4.2524 -8.2873 0 0 0
11.036 19.307 2.4042 -1.4471 0 0 0
10.429 -15.689 10.079 5.4889 0 0 0
10.787 -9.5709 3.314 -16.469 0 0 0
9.6886 -7.4912 -12.555 -8.7681 0 0 0
9.7901 -16.231 2.3027 -0.66623 0 0 0
10.699 7.9955 5.0792 -16.431 0 0 0
8.9797 -7.216 1.1514 5.7507 0 0 0
9.71 12.799 6.7115 12.958 0 0 0
10.127 -6.9942 -14.779 2.5561 0 0 0
10.819 -3.0619 -16.174 -5.3052 0 0 0
8.9034 -8.7598 -2.1545 0.969 0 0 0
9.9362 15.015 0.477 11.715 0 0 0
10.312 18.308 -4.1754 2.4249 0 0 0
9.7397 6.8723 7.3303 -14.941 0 0 0
8.673 -11.038 5.5982 10.821 0 0 0
9.6732 11.221 5.8055 -15.296 0 0 0
10.397 -4.5292 16.207 -10.783 0 0 0
9.8882 -3.026 -1.5453 10.649 0 0 0
9.5749 11.39 -0.94178 -15.239 0 0 0
9.0179 8.8703 -0.95054 -12.433 0 0 0
9.3736 4.2956 -12.042 7.3338 0 0 0
9.3593 16.697 -5.0851 5.1852 0 0 0
8.479 -8.5001 -14.805 1.5881 0 0 0
10.942 1.8637 -2.9579 5.6888 0 0 0
10.799 7.1607 5.0714 16.002 0 0 0
9.013 8.3713 -9.5821 -11.746 0 0 0
10.177 -1.9945 -1.6428 6.4235 0 0 0
11.047 -5.9913 6.1828 -3.027 0 0 0
10.23 13.317 -7.2688 2.9572 0 0 0
10.601 1.6296 14.748 -6.3086 0 0 0
9.2629 -15.231 11.402 1.7945 0 0 0
9.9201 5.5727 1.7178 5.6364 0 0 0
10.113 8.8419 0.8071 17.696 0 0 0
8.8333 -15.768 -9.6039 -6.7118 0 0 0
9.5664 -2.0651 -5.3387 10.099 0 0 0
10.389 10.879 14.528 7.9424 0 0 0
8.7167 -14.445 5.4298 -10.335 0 0 0
10.067 1.2138 14.419 -0.41825 0 0 0
9.4927 6.8572 9.0654 0.65996 0 0 0
9.3914 -14 2.4593 -6.693 0 0 0
8.9678 10.197 -8.8508 -1.6996 0 0 0
10.9 -5.6309 9.0712 -3.5614 0 0 0
11.013 8.1619 -2.1069 -17.427 0 0 0
8.9569 -3.0276 -9.0833 -10.639 0 0 0
10.984 -2.8031 15.358 -2.7207 0 0 0
10.973 -4.1283 12.075 7.8563 0 0 0
9.586 -11.359 9.5608 12.041 0 0 0
9.568 6.8506 -2.3057 12.438 0 0 0
11.416 -13.31 10.807 10.089 0 0 0
10.047 15.371 2.2527 -8.6972 0 0 0
7.8065 -3.7218 9.7745 11.101 0 0 0
10.414 -7.259 1.2696 -15.248 0 0 0
9.2399 -14.548 4.9036 -0.12364 0 0 0
8.8445 -0.19977 -14.095 -12.628 0 0 0
10.864 2.4224 17.058 3.995 0 0 0
10.18 12.616 11.764 9.8974 0 0 0
10.476 19.598 0.22087 -0.16314 0 0 0
11.701 -10.886 -0.063947 13.451 0 0 0
10.15 13.807 6.906 2.1866 0 0 0
9.2223 6.6566 -15.711 2.6284 0 0 0
10.808 9.1901 13.882 10.69 0 0 0
10.924 3.2579 16.904 1.6308 0 0 0
8.6853 -15.166 9.4585 -0.28186 0 0 0
10.582 -11.624 1.7021 4.2046 0 0 0
8.6385 4.5885 -5.3567 -16.861 0 0 0
9.9625 -12.3 -11.889 -6.1036 0 0 0
9.0095 -12.437 -14.327 1.7116 0 0 0
8.4058 1.5439 7.7832 -0.032457 0 0 0
10.093 -2.1927 -14.952 -0.25265 0 0 0
10.961 14.957 -6.0997 -6.8763 0 0 0
10.166 5.6125 -3.1855 -11.132 0 0 0
12.024 -16.717 -8.6578 -4.8334 0 0 0
9.3639 4.8383 2.8608 -17.195 0 0 0
10.777 9.1465 8.4605 -13.661 0 0 0
11.049 17.376 9.5939 1.762 0 0 0
11.157 0.5351 -12.891 -3.0994 0 0 0
9.2422 -18.764 6.0784 -1.315 0 0 0
9.1049 -6.6825 -1.2416 5.5751 0 0 0
9.0474 13.688 1.7216 10.255 0 0 0
9.7868 -2.1589 -17.726 -5.8164 0 0 0
10.311 -6.7668 14.999 -8.6815 0 0 0
11.909 1.5993 8.2502 18.13 0 0 0
9.7196 -3.4191 -1.3857 10.377 0 0 0
10.556 -15.991 -7.7328 -2.5804 0 0 0
8.5842 0.87543 -6.5597 -12.242 0 0 0
8.639 16.206 4.1112 -0.69215 0 0 0
11.021 -15.84 5.9967 5.0264 0 0 0
10.349 -12.632 3.0147 -6.0858 0 0 0
9.1036 -11.496 12.927 -8.6022 0 0 0
9.8271 -17.85 -1.0515 -8.7218 0 0 0
11.538 -12.134 -12.93 -3.5643 0 0 0
9.7867 -15.933 11.977 -0.55 0 0 0
9.75 -17.518 -3.8937 -8.0106 0 0 0
10.03 10.457 4.4691 -13.494 0 0 0
8.3695 11.09 13.486 0.65884 0 0 0
9.0101 13.032 -4.9124 -5.9145 0 0 0
10.886 -19.587 -3.6537 0.58344 0 0 0
10.401 1.0441 9.1758 7.3534 0 0 0
10.97 -8.4809 6.9746 1.8946 0 0 0
9.4945 -17.536 5.3886 -2.5872 0 0 0
10.046 -15.807 -9.1186 0.81086 0 0 0
9.9379 15.619 7.4691 4.6929 0 0 0
9.2511 -17.085 -8.5569 3.5249 0 0 0
12.789 7.3486 -13.687 5.6108 0 0 0
8.8717 -15.3 3.625 -4.2316 0 0 0
10.316 9.9653 2.885 8.2086 0 0 0
8.3942 9.3983 16.616 4.3772 0 0 0
8.4591 -5.3425 -5.0419 6.8838 0 0 0
10.412 11.575 -4.3173 -9.2476 0 0 0
9.4104 10.877 -9.8796 -3.0317 0 0 0
10.27 -10.842 4.771 -0.5002 0 0 0
9.0617 11.277 -13.194 -4.0928 0 0 0
9.2887 1.2349 -16.309 -2.1798 0 0 0
9.4565 -15.509 7.1839 -4.3296 0 0 0
10.541 18.577 -1.0005 2.8595 0 0 0
10.64 -2.6943 6.1632 -14.7 0 0 0
11.11 -12.502 -7.3005 8.2196 0 0 0
9.9373 10.758 -3.5066 -7.4891 0 0 0
6.927 6.9318 -2.6428 -1.7927 0 0 0
10.406 -17.624 -3.483 4.7946 0 0 0
10.598 -14.987 -9.7964 -7.2661 0 0 0
10.214 8.9169 1.1174 -13.979 0 0 0
10.306 -14.94 -9.725 -7.2796 0 0 0
8.7706 -13.27 -9.0904 -4.3388 0 0 0
9.5376 -11.297 -8.2174 11.247 0 0 0
10.61 2.2295 -12.544 -8.8791 0 0 0
8.0352 16.552 4.6413 1.1814 0 0 0
9.0258 -13.352 3.6481 14.088 0 0 0
8.3067 -9.6883 -3.6114 -14.586 0 0 0
10.841 -3.9045 18.942 -0.99683 0 0 0
10.409 -13.825 -3.4296 -9.5149 0 0 0
10.393 14.844 -4.0001 4.7468 0 0 0
9.4956 1.2252 13.272 2.9075 0 0 0
8.9632 -8.031 -1.7367 -2.821 0 0 0
9.1342 2.3328 9.6356 -2.6286 0 0 0
9.7954 -15.005 -12.577 -1.7134 0 0 0
9.6138 6.1476 17.393 6.7337 0 0 0
9.8831 -10.381 9.0226 7.5309 0 0 0
10.765 9.7475 -13.764 3.903 0 0 0
9.9085 -11.513 -13.131 6.3079 0 0 0
9.1903 -13.457 4.9117 11.008 0 0 0
10.026 8.1081 -12.667 11.957 0 0 0
10.125 7.1894 -17.298 4.3323 0 0 0
10.389 -15.193 0.65154 -4.5251 0 0 0
10.109 -4.0448 -3.3261 -12.325 0 0 0
9.6767 -19.179 4.807 0.92605 0 0 0
11.745 -13.46 12.459 4.7005 0 0 0
10.169 -2.3986 -9.6255 8.7509 0 0 0
9.3054 -17.433 5.2415 2.8367 0 0 0
10.897 5.6824 -3.1046 -4.1342 0 0 0
10.796 -7.3029 11.713 8.3677 0 0 0
10.288 0.22546 5.4261 17.358 0 0 0
9.8876 -17.599 6.9689 1.6943 0 0 0
9.3521 19.88 -1.2061 0.55603 0 0 0
